TITLE = "Cavity Iterative Residual History"
variables="Iteration""Time(s)""Res1""Res2""Res3"
1   2.441406e-05   1.200568e+00   3.172230e+01   3.361447e+01
10   2.441406e-04   7.770125e-01   2.795563e-01   2.957887e-01
20   4.882813e-04   6.901002e-01   1.705154e-01   1.891704e-01
30   7.324219e-04   6.335075e-01   1.292614e-01   1.485607e-01
40   9.765625e-04   5.927555e-01   1.069329e-01   1.263442e-01
50   1.220703e-03   5.604932e-01   9.276139e-02   1.120305e-01
60   1.464844e-03   5.328014e-01   8.290816e-02   1.018919e-01
70   1.708984e-03   5.084791e-01   7.566217e-02   9.425004e-02
80   1.953125e-03   4.874030e-01   7.009552e-02   8.823827e-02
90   2.197266e-03   4.691292e-01   6.567933e-02   8.336317e-02
100   2.441406e-03   4.532501e-01   6.210871e-02   7.932194e-02
110   2.685547e-03   4.394910e-01   5.918058e-02   7.591381e-02
120   2.929687e-03   4.279054e-01   5.675054e-02   7.299684e-02
130   3.173828e-03   4.184492e-01   5.471030e-02   7.046525e-02
140   3.417969e-03   4.108777e-01   5.297398e-02   6.823745e-02
150   3.662109e-03   4.050807e-01   5.147289e-02   6.624881e-02
160   3.906250e-03   4.008296e-01   5.015204e-02   6.444726e-02
170   4.150391e-03   3.977407e-01   4.896743e-02   6.279070e-02
180   4.394531e-03   3.953847e-01   4.788364e-02   6.124514e-02
190   4.638672e-03   3.934525e-01   4.687298e-02   5.978322e-02
200   4.882813e-03   3.913784e-01   4.591406e-02   5.838278e-02
210   5.126953e-03   3.887666e-01   4.499019e-02   5.702589e-02
220   5.371094e-03   3.852761e-01   4.408893e-02   5.569823e-02
230   5.615234e-03   3.805122e-01   4.320082e-02   5.438818e-02
240   5.859375e-03   3.742922e-01   4.231892e-02   5.308633e-02
250   6.103516e-03   3.664256e-01   4.143816e-02   5.178507e-02
260   6.347656e-03   3.568485e-01   4.055492e-02   5.047815e-02
270   6.591797e-03   3.456248e-01   3.966667e-02   4.916042e-02
280   6.835938e-03   3.328557e-01   3.877173e-02   4.782762e-02
290   7.080078e-03   3.187608e-01   3.786900e-02   4.647613e-02
300   7.324219e-03   3.036300e-01   3.695776e-02   4.510290e-02
310   7.568359e-03   2.878402e-01   3.603754e-02   4.370522e-02
320   7.812500e-03   2.828579e-01   3.510786e-02   4.228064e-02
330   8.056641e-03   2.754557e-01   3.416800e-02   4.082674e-02
340   8.300781e-03   2.647991e-01   3.321659e-02   3.934074e-02
350   8.544922e-03   2.510775e-01   3.225229e-02   3.782018e-02
360   8.789063e-03   2.349649e-01   3.127400e-02   3.626326e-02
370   9.033203e-03   2.176021e-01   3.028088e-02   3.466900e-02
380   9.277344e-03   2.004869e-01   2.927246e-02   3.303734e-02
390   9.521484e-03   1.859304e-01   2.824875e-02   3.136935e-02
400   9.765625e-03   1.777593e-01   2.721032e-02   2.966729e-02
410   1.000977e-02   1.796791e-01   2.615838e-02   2.793476e-02
420   1.025391e-02   1.913028e-01   2.509489e-02   2.617672e-02
430   1.049805e-02   2.088726e-01   2.402251e-02   2.439952e-02
440   1.074219e-02   2.296747e-01   2.294471e-02   2.261094e-02
450   1.098633e-02   2.520737e-01   2.186570e-02   2.082006e-02
460   1.123047e-02   2.749748e-01   2.079034e-02   1.903728e-02
470   1.147461e-02   2.976637e-01   1.972398e-02   1.727421e-02
480   1.171875e-02   3.196006e-01   1.867256e-02   1.554370e-02
490   1.196289e-02   3.403923e-01   1.764220e-02   1.385992e-02
500   1.220703e-02   3.597547e-01   1.663906e-02   1.223858e-02
510   1.245117e-02   3.774843e-01   1.566929e-02   1.069758e-02
520   1.269531e-02   3.934389e-01   1.473864e-02   9.257802e-03
530   1.293945e-02   4.075229e-01   1.385218e-02   7.944221e-03
540   1.318359e-02   4.197175e-01   1.301423e-02   6.787988e-03
550   1.342773e-02   4.299100e-01   1.222811e-02   5.829195e-03
560   1.367188e-02   4.380038e-01   1.149586e-02   5.121722e-03
570   1.391602e-02   4.439784e-01   1.081815e-02   4.725824e-03
580   1.416016e-02   4.478608e-01   1.019410e-02   4.655893e-03
590   1.440430e-02   4.497063e-01   9.621533e-03   4.834646e-03
600   1.464844e-02   4.495886e-01   9.097255e-03   5.152255e-03
610   1.489258e-02   4.475970e-01   8.617030e-03   5.530233e-03
620   1.513672e-02   4.438342e-01   8.176125e-03   5.921014e-03
630   1.538086e-02   4.384174e-01   7.769626e-03   6.305402e-03
640   1.562500e-02   4.314778e-01   7.392771e-03   6.671492e-03
650   1.586914e-02   4.231643e-01   7.041104e-03   7.010897e-03
660   1.611328e-02   4.136473e-01   6.710662e-03   7.318264e-03
670   1.635742e-02   4.031436e-01   6.398439e-03   7.590927e-03
680   1.660156e-02   3.917980e-01   6.101340e-03   7.828310e-03
690   1.684570e-02   3.797144e-01   5.817618e-03   8.031274e-03
700   1.708984e-02   3.670074e-01   5.545493e-03   8.201681e-03
710   1.733398e-02   3.537951e-01   5.283747e-03   8.342015e-03
720   1.757813e-02   3.401960e-01   5.031685e-03   8.455047e-03
730   1.782227e-02   3.263374e-01   4.788580e-03   8.543632e-03
740   1.806641e-02   3.123572e-01   4.554219e-03   8.610699e-03
750   1.831055e-02   2.984700e-01   4.327367e-03   8.658977e-03
760   1.855469e-02   2.848209e-01   4.108268e-03   8.691097e-03
770   1.879883e-02   2.715795e-01   3.897429e-03   8.709472e-03
780   1.904297e-02   2.589466e-01   3.695352e-03   8.716329e-03
790   1.928711e-02   2.470136e-01   3.502713e-03   8.713552e-03
800   1.953125e-02   2.358442e-01   3.320251e-03   8.702931e-03
810   1.977539e-02   2.255182e-01   3.148765e-03   8.685935e-03
820   2.001953e-02   2.161018e-01   2.989416e-03   8.663861e-03
830   2.026367e-02   2.076533e-01   2.843656e-03   8.637788e-03
840   2.050781e-02   2.002327e-01   2.713179e-03   8.608667e-03
850   2.075195e-02   1.938822e-01   2.600067e-03   8.577206e-03
860   2.099609e-02   1.886447e-01   2.506734e-03   8.543966e-03
870   2.124023e-02   1.845213e-01   2.435263e-03   8.509436e-03
880   2.148437e-02   1.814887e-01   2.387129e-03   8.473948e-03
890   2.172852e-02   1.794584e-01   2.362362e-03   8.437757e-03
900   2.197266e-02   1.783474e-01   2.358855e-03   8.400997e-03
910   2.221680e-02   1.780674e-01   2.373292e-03   8.363745e-03
920   2.246094e-02   1.784575e-01   2.401775e-03   8.326015e-03
930   2.270508e-02   1.791660e-01   2.440632e-03   8.287783e-03
940   2.294922e-02   1.799226e-01   2.486692e-03   8.248978e-03
950   2.319336e-02   1.805829e-01   2.537459e-03   8.209491e-03
960   2.343750e-02   1.810580e-01   2.591236e-03   8.169191e-03
970   2.368164e-02   1.812939e-01   2.646486e-03   8.127948e-03
980   2.392578e-02   1.812560e-01   2.702103e-03   8.085592e-03
990   2.416992e-02   1.809254e-01   2.757276e-03   8.041968e-03
1000   2.441406e-02   1.802993e-01   2.811393e-03   7.996957e-03
1010   2.465820e-02   1.793767e-01   2.863965e-03   7.950382e-03
1020   2.490234e-02   1.781664e-01   2.914554e-03   7.902095e-03
1030   2.514648e-02   1.766781e-01   2.962859e-03   7.851932e-03
1040   2.539062e-02   1.749264e-01   3.008595e-03   7.799779e-03
1050   2.563477e-02   1.729262e-01   3.051579e-03   7.745544e-03
1060   2.587891e-02   1.706957e-01   3.091630e-03   7.689099e-03
1070   2.612305e-02   1.682514e-01   3.128620e-03   7.630340e-03
1080   2.636719e-02   1.656128e-01   3.162476e-03   7.569188e-03
1090   2.661133e-02   1.627981e-01   3.193112e-03   7.505613e-03
