TITLE = "Cavity Iterative Residual History"
variables="Iteration""Time(s)""Res1""Res2""Res3"
1   2.441406e-04   1.190212e-01   1.611516e+00   1.695361e+00
10   2.441406e-03   2.851147e-01   5.064918e-01   6.194693e-01
20   4.882813e-03   3.386608e-01   5.174332e-01   6.407967e-01
30   7.324219e-03   3.433858e-01   4.683866e-01   5.796968e-01
40   9.765625e-03   3.124113e-01   4.376203e-01   5.338630e-01
50   1.220703e-02   2.984900e-01   4.068348e-01   5.066836e-01
60   1.464844e-02   2.953772e-01   3.943181e-01   4.928849e-01
70   1.708984e-02   3.006086e-01   3.874134e-01   4.834295e-01
80   1.953125e-02   3.090771e-01   3.826875e-01   4.746910e-01
90   2.197266e-02   3.217508e-01   3.798740e-01   4.675299e-01
100   2.441406e-02   3.378622e-01   3.784403e-01   4.598025e-01
110   2.685547e-02   3.560481e-01   3.773811e-01   4.529227e-01
120   2.929688e-02   3.792771e-01   3.779255e-01   4.469678e-01
130   3.173828e-02   4.732910e-01   3.802697e-01   4.417964e-01
140   3.417969e-02   2.547732e+00   3.876039e-01   4.410003e-01
150   3.662109e-02   4.306051e-01   4.029275e-01   4.464859e-01
160   3.906250e-02   4.645994e-01   4.252950e-01   4.529005e-01
170   4.150391e-02   5.160450e-01   4.583195e-01   4.537410e-01
180   4.394531e-02   5.827339e-01   4.801896e-01   4.279932e-01
190   4.638672e-02   7.816801e-01   4.074732e-01   3.476059e-01
200   4.882813e-02   8.990111e-01   4.653617e-01   5.563526e-01
210   5.117104e-02   1.358676e+00   8.179281e-01   9.389810e-01
220   5.292888e-02   5.138702e+00   2.493544e+00   2.670333e+00
230   5.418547e-02   5.204911e+00   2.644808e+00   3.612335e+00
240   5.572643e-02   3.717198e+00   1.087367e+00   2.229587e+00
250   5.773267e-02   1.515251e+00   4.980738e-01   8.795753e-01
260   6.012118e-02   2.101204e+00   2.525267e-01   2.531459e-01
270   6.256259e-02   5.710317e-01   1.821148e-01   2.093921e-01
280   6.500399e-02   5.666444e-01   1.724348e-01   1.920331e-01
290   6.744540e-02   5.708525e-01   1.646029e-01   1.795042e-01
300   6.988681e-02   5.417098e-01   1.558839e-01   1.698810e-01
310   7.232821e-02   5.340799e-01   1.446902e-01   1.607879e-01
320   7.476962e-02   5.004825e-01   1.317754e-01   1.517782e-01
330   7.721103e-02   4.454477e-01   1.176374e-01   1.457707e-01
340   7.965243e-02   3.854427e-01   1.053779e-01   1.485094e-01
350   8.209384e-02   3.243665e-01   1.050473e-01   1.594573e-01
360   8.453524e-02   2.639622e-01   1.255494e-01   1.721979e-01
370   8.697665e-02   2.100336e-01   1.476411e-01   1.789144e-01
380   8.941806e-02   1.801736e-01   1.545609e-01   1.775231e-01
390   9.185946e-02   1.719623e-01   1.505002e-01   1.680120e-01
400   9.430087e-02   1.624714e-01   1.433918e-01   1.503555e-01
410   9.674228e-02   1.552156e-01   1.317424e-01   1.269401e-01
420   9.918368e-02   1.606328e-01   1.171389e-01   1.022284e-01
430   1.016251e-01   1.768517e-01   1.044199e-01   8.388362e-02
440   1.040665e-01   1.879056e-01   9.655469e-02   7.497887e-02
450   1.065079e-01   1.774569e-01   1.003705e-01   7.832250e-02
460   1.089493e-01   1.604215e-01   1.021599e-01   8.291401e-02
470   1.113907e-01   1.409534e-01   1.001144e-01   8.372180e-02
480   1.138321e-01   1.302902e-01   9.520765e-02   8.374012e-02
490   1.162735e-01   1.321615e-01   9.098138e-02   8.509880e-02
500   1.187149e-01   1.322872e-01   8.819564e-02   8.676075e-02
510   1.211563e-01   1.222864e-01   8.686727e-02   8.705637e-02
520   1.235977e-01   1.078979e-01   8.541074e-02   8.619563e-02
530   1.260392e-01   9.874762e-02   8.413539e-02   8.522508e-02
540   1.284806e-01   9.609392e-02   8.193062e-02   8.319652e-02
550   1.309220e-01   9.629916e-02   7.734377e-02   8.038068e-02
560   1.333634e-01   9.687510e-02   7.135388e-02   7.802946e-02
570   1.358048e-01   9.561623e-02   6.583836e-02   7.676476e-02
580   1.382462e-01   9.225260e-02   6.259370e-02   7.694195e-02
590   1.406876e-01   8.877168e-02   6.030604e-02   7.748352e-02
600   1.431290e-01   8.809368e-02   5.824516e-02   7.724553e-02
610   1.455704e-01   9.011612e-02   5.625018e-02   7.513102e-02
620   1.480118e-01   9.398908e-02   5.513519e-02   7.114864e-02
630   1.504532e-01   9.631997e-02   5.590162e-02   6.644202e-02
640   1.528946e-01   9.459668e-02   5.846086e-02   6.190223e-02
650   1.553360e-01   8.843682e-02   6.189682e-02   5.862038e-02
660   1.577774e-01   8.006822e-02   6.490650e-02   5.580287e-02
670   1.602188e-01   7.591509e-02   6.692113e-02   5.261896e-02
680   1.626602e-01   9.246212e-02   6.761615e-02   4.941727e-02
690   1.651017e-01   1.403022e-01   6.688520e-02   4.666651e-02
700   1.675431e-01   2.132524e-01   6.530025e-02   4.484976e-02
710   1.699845e-01   2.930980e-01   6.343780e-02   4.364901e-02
720   1.724259e-01   3.432276e-01   6.099515e-02   4.277161e-02
730   1.748673e-01   3.168603e-01   5.812431e-02   4.233066e-02
740   1.773087e-01   2.096938e-01   5.514410e-02   4.253721e-02
750   1.797501e-01   9.492701e-02   5.226074e-02   4.319103e-02
760   1.821915e-01   9.512139e-02   4.951933e-02   4.392866e-02
770   1.846329e-01   1.285495e-01   4.713562e-02   4.438813e-02
780   1.870743e-01   1.414775e-01   4.515955e-02   4.433698e-02
790   1.895157e-01   1.419959e-01   4.339728e-02   4.368047e-02
800   1.919571e-01   1.405621e-01   4.144031e-02   4.248019e-02
810   1.943985e-01   1.410810e-01   3.891449e-02   4.080274e-02
820   1.968399e-01   1.424915e-01   3.570258e-02   3.872014e-02
830   1.992813e-01   1.416799e-01   3.223888e-02   3.658568e-02
840   2.017227e-01   1.357354e-01   2.940557e-02   3.513777e-02
850   2.041642e-01   1.237820e-01   2.840514e-02   3.514796e-02
860   2.066056e-01   1.071251e-01   3.006163e-02   3.701735e-02
870   2.090470e-01   8.803386e-02   3.393555e-02   4.045413e-02
880   2.114884e-01   6.896300e-02   3.823385e-02   4.447749e-02
890   2.139298e-01   5.870864e-02   4.100103e-02   4.774545e-02
900   2.163712e-01   7.300696e-02   4.159329e-02   4.922456e-02
910   2.188126e-01   8.916367e-02   4.097515e-02   4.899484e-02
920   2.212540e-01   9.761432e-02   4.080325e-02   4.816730e-02
930   2.236954e-01   9.649135e-02   4.129121e-02   4.720683e-02
940   2.261368e-01   8.550034e-02   4.175967e-02   4.624009e-02
950   2.285782e-01   6.580180e-02   4.255497e-02   4.577582e-02
960   2.310196e-01   4.130034e-02   4.339115e-02   4.632259e-02
970   2.334610e-01   2.711837e-02   4.294461e-02   4.638471e-02
980   2.359024e-01   3.795870e-02   4.106477e-02   4.511120e-02
990   2.383438e-01   5.795367e-02   3.821739e-02   4.229280e-02
1000   2.407852e-01   7.221796e-02   3.510123e-02   3.806049e-02
1010   2.432267e-01   7.844579e-02   3.213406e-02   3.281138e-02
1020   2.456681e-01   7.796853e-02   2.988630e-02   2.716481e-02
1030   2.481095e-01   7.341144e-02   2.871324e-02   2.216576e-02
1040   2.505509e-01   6.721074e-02   2.851419e-02   1.933311e-02
1050   2.529923e-01   6.100947e-02   2.848875e-02   1.826674e-02
1060   2.554337e-01   5.547194e-02   2.824103e-02   1.877474e-02
1070   2.578751e-01   5.087852e-02   2.725057e-02   2.098255e-02
1080   2.603165e-01   4.753239e-02   2.540402e-02   2.327712e-02
1090   2.627579e-01   4.523206e-02   2.285941e-02   2.485529e-02
1100   2.651993e-01   4.338919e-02   2.047862e-02   2.567566e-02
1110   2.676407e-01   4.154819e-02   1.891649e-02   2.569585e-02
1120   2.700821e-01   3.984886e-02   1.800749e-02   2.521450e-02
1130   2.725235e-01   3.851819e-02   1.749951e-02   2.469670e-02
1140   2.749649e-01   3.840822e-02   1.770408e-02   2.453644e-02
