TITLE = "Cavity Iterative Residual History"
variables="Iteration""Time(s)""Res1""Res2""Res3"
1   2.441406e-04   2.426687e-01   3.130025e+00   3.517847e+00
10   2.441406e-03   5.848380e-01   6.873066e-01   7.510765e-01
20   4.882813e-03   5.252893e-01   5.929639e-01   6.481717e-01
30   7.324219e-03   5.177363e-01   5.657346e-01   6.006268e-01
40   9.765625e-03   5.682132e-01   5.527392e-01   5.628745e-01
50   1.220703e-02   7.403392e-01   5.542519e-01   5.338510e-01
60   1.464844e-02   6.702014e-01   5.899791e-01   5.243345e-01
70   1.708984e-02   1.066262e+00   4.692639e-01   3.135725e-01
80   1.953125e-02   1.061103e+00   2.382721e-01   2.333506e-01
90   2.197266e-02   1.128157e+00   1.722928e-01   1.791830e-01
100   2.441406e-02   1.770639e+00   1.541956e-01   1.571804e-01
110   2.685547e-02   1.200502e+00   1.367809e-01   1.389759e-01
120   2.929688e-02   8.659100e-01   1.130526e-01   1.244241e-01
130   3.173828e-02   5.083943e-01   8.669680e-02   1.144023e-01
140   3.417969e-02   3.035310e-01   7.683245e-02   1.273848e-01
150   3.662109e-02   2.026315e-01   1.030135e-01   1.379493e-01
160   3.906250e-02   1.761242e-01   1.087667e-01   1.053478e-01
170   4.150391e-02   1.954774e-01   8.440950e-02   5.878915e-02
180   4.394531e-02   2.012950e-01   6.784401e-02   4.885136e-02
190   4.638672e-02   1.758462e-01   7.109811e-02   5.939661e-02
200   4.882813e-02   1.389811e-01   7.049908e-02   6.753254e-02
210   5.126953e-02   1.183978e-01   6.137783e-02   6.629516e-02
220   5.371094e-02   1.060227e-01   4.636466e-02   6.042709e-02
230   5.615234e-02   1.003493e-01   3.226907e-02   4.967022e-02
240   5.859375e-02   9.424147e-02   3.552952e-02   3.873952e-02
250   6.103516e-02   8.468644e-02   4.172817e-02   3.336842e-02
260   6.347656e-02   1.153342e-01   4.668977e-02   3.099946e-02
270   6.591797e-02   1.868817e-01   4.764395e-02   2.895676e-02
280   6.835938e-02   2.056726e-01   4.357270e-02   2.653866e-02
290   7.080078e-02   1.165452e-01   3.728695e-02   2.556226e-02
300   7.324219e-02   9.096893e-02   3.140200e-02   2.558099e-02
310   7.568359e-02   1.314455e-01   2.604098e-02   2.470987e-02
320   7.812500e-02   1.191219e-01   2.055533e-02   2.270310e-02
330   8.056641e-02   8.473815e-02   1.698829e-02   2.164929e-02
340   8.300781e-02   5.994713e-02   1.837783e-02   2.298034e-02
350   8.544922e-02   4.830666e-02   2.273965e-02   2.574403e-02
360   8.789063e-02   4.138241e-02   2.531319e-02   2.694876e-02
370   9.033203e-02   3.375757e-02   2.511000e-02   2.572940e-02
380   9.277344e-02   3.682736e-02   2.338133e-02   2.239696e-02
390   9.521484e-02   5.167681e-02   2.036087e-02   1.710726e-02
400   9.765625e-02   5.709255e-02   1.636920e-02   1.135596e-02
410   1.000977e-01   5.166853e-02   1.308229e-02   8.503886e-03
420   1.025391e-01   4.151111e-02   9.651831e-03   9.121510e-03
430   1.049805e-01   3.527256e-02   7.421295e-03   1.048292e-02
440   1.074219e-01   3.852519e-02   8.712492e-03   1.249170e-02
450   1.098633e-01   4.447559e-02   1.191379e-02   1.472020e-02
460   1.123047e-01   4.915682e-02   1.356498e-02   1.571741e-02
470   1.147461e-01   4.466998e-02   1.305030e-02   1.479943e-02
480   1.171875e-01   3.155144e-02   1.131761e-02   1.248448e-02
490   1.196289e-01   2.519350e-02   9.503443e-03   9.799782e-03
500   1.220703e-01   2.594293e-02   8.135542e-03   7.634676e-03
510   1.245117e-01   2.634153e-02   7.020505e-03   6.282851e-03
520   1.269531e-01   2.445018e-02   6.118053e-03   6.083093e-03
530   1.293945e-01   2.149126e-02   5.702544e-03   6.909456e-03
540   1.318359e-01   1.852220e-02   5.598668e-03   7.859577e-03
550   1.342773e-01   1.714824e-02   5.390696e-03   8.518331e-03
560   1.367188e-01   1.649480e-02   5.568237e-03   8.749620e-03
570   1.391602e-01   1.557011e-02   6.009515e-03   8.412051e-03
580   1.416016e-01   1.546178e-02   6.254353e-03   7.518363e-03
590   1.440430e-01   1.607866e-02   6.140552e-03   6.234834e-03
600   1.464844e-01   1.564223e-02   5.625264e-03   4.813562e-03
610   1.489258e-01   1.452209e-02   4.755927e-03   3.538030e-03
620   1.513672e-01   1.336850e-02   3.699544e-03   2.858247e-03
630   1.538086e-01   1.297530e-02   2.832553e-03   3.216987e-03
640   1.562500e-01   1.316305e-02   2.516098e-03   4.056366e-03
650   1.586914e-01   1.282907e-02   2.754291e-03   4.724966e-03
660   1.611328e-01   1.168115e-02   3.159659e-03   4.990939e-03
670   1.635742e-01   9.632081e-03   3.504780e-03   4.879519e-03
680   1.660156e-01   7.451487e-03   3.675205e-03   4.498493e-03
690   1.684570e-01   7.310191e-03   3.622281e-03   3.947842e-03
700   1.708984e-01   7.947777e-03   3.321286e-03   3.288499e-03
710   1.733398e-01   8.296679e-03   2.830271e-03   2.581208e-03
720   1.757813e-01   8.089086e-03   2.251949e-03   1.968971e-03
730   1.782227e-01   7.430885e-03   1.725941e-03   1.777936e-03
740   1.806641e-01   7.074923e-03   1.421069e-03   2.106478e-03
750   1.831055e-01   7.062657e-03   1.404652e-03   2.595251e-03
760   1.855469e-01   6.751684e-03   1.619010e-03   2.979165e-03
770   1.879883e-01   6.091641e-03   1.876329e-03   3.094173e-03
780   1.904297e-01   5.156391e-03   2.033035e-03   2.926392e-03
790   1.928711e-01   4.708041e-03   2.061874e-03   2.528444e-03
800   1.953125e-01   4.946712e-03   1.948038e-03   1.987396e-03
810   1.977539e-01   5.030232e-03   1.707638e-03   1.426743e-03
820   2.001953e-01   4.851473e-03   1.394773e-03   1.013863e-03
830   2.026367e-01   4.494668e-03   1.081526e-03   9.918687e-04
840   2.050781e-01   4.223179e-03   8.577662e-04   1.266669e-03
850   2.075195e-01   4.075171e-03   8.086449e-04   1.524823e-03
860   2.099609e-01   3.853105e-03   8.972262e-04   1.686035e-03
870   2.124023e-01   3.508719e-03   1.048845e-03   1.733217e-03
880   2.148438e-01   3.058214e-03   1.154074e-03   1.664904e-03
890   2.172852e-01   2.766128e-03   1.181709e-03   1.494008e-03
900   2.197266e-01   2.889240e-03   1.130361e-03   1.243450e-03
910   2.221680e-01   2.947458e-03   1.014774e-03   9.532588e-04
920   2.246094e-01   2.852883e-03   8.612819e-04   6.933175e-04
930   2.270508e-01   2.655940e-03   6.945317e-04   5.744046e-04
940   2.294922e-01   2.520121e-03   5.461660e-04   6.736815e-04
950   2.319336e-01   2.449145e-03   4.640890e-04   8.366712e-04
960   2.343750e-01   2.307470e-03   4.656437e-04   9.652591e-04
970   2.368164e-01   2.081204e-03   5.425476e-04   1.022160e-03
980   2.392578e-01   1.786507e-03   6.339597e-04   9.960205e-04
990   2.416992e-01   1.530680e-03   6.898283e-04   8.964852e-04
